"cohort","id","trueHRD","CNA","ASCN","SNV","SNV+CNA","SNV+ASCN"
"GEL","id.2529","0",0.056,0.03,0,0.004,0.002
"GEL","id.2530","0",0.556,0.28,0.054,0.304,0.19
"GEL","id.2531",NA,0.434,0.626,0.93,0.84,0.844
"GEL","id.2532",NA,0.088,0.056,0.05,0.056,0.068
"GEL","id.2533","0",0.074,0.05,0,0.002,0
"GEL","id.2534","1",0.386,0.632,0.864,0.754,0.768
"GEL","id.2535","0",0.012,0.006,0,0.004,0.002
"GEL","id.2536",NA,0.006,0.016,0,0.002,0.004
"GEL","id.2537","0",0.332,0.14,0,0.114,0.052
"GEL","id.2538","0",0.074,0.056,0.024,0.03,0.024
"GEL","id.2539",NA,0.052,0.028,0.02,0.008,0.004
"GEL","id.2540","1",0.006,0.03,0.002,0.002,0.016
"GEL","id.2541",NA,0.054,0.024,0.006,0.008,0
"GEL","id.2542",NA,0.02,0.018,0.07,0.052,0.036
"GEL","id.2543",NA,0.054,0.162,0.012,0.018,0.04
"GEL","id.2544",NA,0.016,0.018,0.012,0.008,0.006
"GEL","id.2545",NA,0.204,0.114,0.018,0.03,0.016
"GEL","id.2546","0",0.026,0.034,0,0.002,0.008
"GEL","id.2547","0",0.05,0.134,0.032,0.004,0.024
"GEL","id.2548",NA,0.008,0.012,0.014,0.006,0.002
"GEL","id.2549",NA,0.03,0.046,0.012,0.012,0.03
"GEL","id.2550",NA,0.016,0.204,0.056,0.032,0.12
"GEL","id.2551",NA,0.18,0.112,0.008,0.016,0.006
"GEL","id.2552","0",0.038,0.01,0,0.006,0.002
"GEL","id.2553","1",0.01,0.014,0.018,0.006,0.01
"GEL","id.2554",NA,0.332,0.422,0.084,0.306,0.268
"GEL","id.2555",NA,0.038,0.05,0.024,0.022,0.022
"GEL","id.2556","1",0.66,0.564,0.64,0.672,0.654
"GEL","id.2557","1",0.31,0.588,0.822,0.782,0.776
"GEL","id.2558","1",0.034,0.05,0.004,0.006,0.012
"GEL","id.2559",NA,0.014,0.09,0.034,0.012,0.048
"GEL","id.2560",NA,0.024,0.114,0.002,0.01,0.038
"GEL","id.2561",NA,0.28,0.144,0.204,0.224,0.144
"GEL","id.2562",NA,0.046,0.082,0.148,0.052,0.072
"GEL","id.2563",NA,0.018,0.074,0.018,0.014,0.042
"GEL","id.2564","0",0.04,0.04,0,0.004,0.004
"GEL","id.2565","1",0.676,0.366,0.002,0.292,0.216
"GEL","id.2566","0",0.534,0.36,0.028,0.274,0.21
"GEL","id.2567",NA,0.11,0.536,0.974,0.834,0.886
"GEL","id.2568",NA,0.072,0.082,0,0.01,0.008
"GEL","id.2569",NA,0.072,0.028,0,0.008,0.002
"GEL","id.2570","0",0.004,0.006,0.004,0,0.002
"GEL","id.2571",NA,0.672,0.308,0.026,0.308,0.19
"GEL","id.2572",NA,0.01,0.174,0.012,0.012,0.104
"GEL","id.2573","0",0.014,0.014,0,0.002,0.002
"GEL","id.2574","1",0.002,0.324,0.124,0.022,0.352
"GEL","id.2575","0",0.028,0.032,0.002,0.002,0.002
"GEL","id.2576","0",0.412,0.236,0,0.174,0.132
"GEL","id.2577","0",0.652,0.336,0,0.252,0.162
"GEL","id.2578","0",0.006,0.008,0.014,0.012,0.002
"GEL","id.2579",NA,0.59,0.516,0.086,0.396,0.384
"GEL","id.2580",NA,0.026,0.02,0.002,0.01,0.014
"GEL","id.2581",NA,0.048,0.064,0.028,0.01,0.02
"GEL","id.2582",NA,0.232,0.136,0,0.014,0.012
"GEL","id.2583",NA,0.06,0.036,0,0,0
"GEL","id.2584",NA,0.006,0.184,0.03,0.002,0.078
"GEL","id.2585","0",0.026,0.034,0.014,0.016,0.016
"GEL","id.2586",NA,0.724,0.84,0.708,0.774,0.806
"GEL","id.2587",NA,0.538,0.318,0,0.244,0.182
"GEL","id.2588",NA,0.026,0.218,0.31,0.14,0.232
"GEL","id.2589",NA,0.086,0.056,0.004,0.018,0.022
"GEL","id.2590","0",0.12,0.07,0.01,0.014,0
"GEL","id.2591",NA,0.056,0.108,0.004,0.012,0.024
"GEL","id.2592",NA,0.018,0.018,0.002,0.014,0.01
"GEL","id.2593",NA,0.436,0.184,0.002,0.168,0.094
"GEL","id.2594","0",0.01,0.014,0.03,0.01,0.016
"GEL","id.2595","0",0.056,0.028,0.002,0,0
"GEL","id.2596",NA,0.19,0.628,0.762,0.676,0.708
"GEL","id.2597","0",0.05,0.024,0,0.002,0
"GEL","id.2598","0",0.062,0.054,0,0.002,0
"GEL","id.2599",NA,0.43,0.708,0.828,0.754,0.778
"GEL","id.2600","0",0.004,0.022,0,0.014,0.012
"GEL","id.2601",NA,0.144,0.092,0.002,0.012,0.004
"GEL","id.2602","0",0.042,0.024,0.002,0.002,0.004
"GEL","id.2603","0",0.526,0.276,0.004,0.258,0.18
"GEL","id.2604","0",0.384,0.156,0.006,0.13,0.06
"GEL","id.2605",NA,0.008,0.006,0.002,0.014,0.004
"GEL","id.2606",NA,0.08,0.322,0.202,0.098,0.336
"GEL","id.2607","0",0.75,0.462,0.046,0.35,0.26
"GEL","id.2608","0",0.156,0.088,0,0.012,0.006
"GEL","id.2609","0",0.03,0.026,0,0.004,0
"GEL","id.2610",NA,0.05,0.014,0.002,0.028,0.012
"GEL","id.2611",NA,0.01,0.006,0.06,0.05,0.024
"GEL","id.2612",NA,0.02,0.232,0.234,0.116,0.188
"GEL","id.2613","0",0.11,0.102,0.014,0.026,0.058
"GEL","id.2614",NA,0.006,0.006,0.002,0.008,0
"GEL","id.2615","0",0.02,0.018,0.002,0,0.002
"GEL","id.2616",NA,0.002,0.002,0.002,0.008,0.006
"GEL","id.2617",NA,0.042,0.024,0.002,0.004,0.002
"GEL","id.2618",NA,0.328,0.242,0.44,0.446,0.374
"GEL","id.2619","0",0,0,0.006,0.002,0.002
"GEL","id.2620",NA,0.09,0.06,0.038,0.028,0.022
"GEL","id.2621",NA,0.112,0.042,0.07,0.084,0.034
"GEL","id.2622",NA,0.428,0.632,0,0.3,0.456
"GEL","id.2623","0",0.02,0.022,0.022,0.006,0.014
"GEL","id.2624",NA,0.058,0.07,0.162,0.072,0.058
"GEL","id.2625",NA,0.106,0.338,0,0.05,0.256
"GEL","id.2626",NA,0.36,0.206,0.094,0.23,0.156
"GEL","id.2627",NA,0.078,0.474,0.982,0.88,0.904
"GEL","id.2628",NA,0.088,0.058,0.004,0.01,0.006
"GEL","id.2629",NA,0.598,0.304,0,0.274,0.162
"GEL","id.2630",NA,0.416,0.214,0.066,0.322,0.212
"GEL","id.2631",NA,0.052,0.072,0.24,0.148,0.106
"GEL","id.2632","0",0.368,0.186,0,0.17,0.116
"GEL","id.2633",NA,0.076,0.036,0,0.002,0.002
"GEL","id.2634",NA,0.56,0.714,0.842,0.818,0.874
"GEL","id.2635","0",0.386,0.166,0.004,0.14,0.064
"GEL","id.2636",NA,0.004,0.008,0.002,0.01,0.002
"GEL","id.2637","0",0.024,0.012,0.002,0,0
"GEL","id.2638","0",0.004,0.01,0,0,0
"GEL","id.2639","0",0.014,0.008,0.014,0.004,0.004
"GEL","id.2640","0",0.02,0.01,0.004,0.004,0.002
"GEL","id.2641","0",0.62,0.31,0.004,0.284,0.176
"GEL","id.2642","0",0.68,0.346,0.002,0.268,0.174
"GEL","id.2643",NA,0.532,0.696,0.898,0.864,0.854
"GEL","id.2644","1",0.564,0.402,0.764,0.746,0.586
"GEL","id.2645",NA,0.056,0.034,0.052,0.016,0.004
"GEL","id.2646","0",0.044,0.026,0.006,0.01,0.006
"GEL","id.2647",NA,0.006,0.028,0.004,0,0
"GEL","id.2648",NA,0.42,0.5,0.018,0.228,0.344
"GEL","id.2649","0",0.384,0.154,0.236,0.152,0.072
"GEL","id.2650","0",0.218,0.184,0.04,0.164,0.11
"GEL","id.2651","0",0.068,0.048,0.004,0.004,0.008
"GEL","id.2652","0",0.544,0.286,0,0.244,0.164
"GEL","id.2653",NA,0.726,0.77,0.978,0.948,0.938
"GEL","id.2654",NA,0.038,0.476,0.006,0.012,0.374
"GEL","id.2655","0",0.022,0.024,0,0.002,0.002
"GEL","id.2656",NA,0.054,0.024,0,0,0
"GEL","id.2657",NA,0.012,0.096,0.026,0.006,0.042
"GEL","id.2658","0",0.036,0.106,0.002,0.012,0.042
"GEL","id.2659","0",0,0.006,0.004,0.002,0.002
"GEL","id.2660","0",0.12,0.084,0,0.02,0.014
"GEL","id.2661",NA,0.026,0.014,0.018,0.008,0.006
"GEL","id.2662",NA,0.204,0.6,0.944,0.9,0.88
"GEL","id.2663","0",0.472,0.202,0.004,0.228,0.126
"GEL","id.2664","0",0.01,0.004,0,0.006,0.002
"GEL","id.2665","0",0.138,0.084,0,0.012,0.006
"GEL","id.2666","0",0.054,0.026,0.01,0.032,0.026
"GEL","id.2667",NA,0.088,0.048,0.014,0.024,0.018
"GEL","id.2668",NA,0.322,0.174,0,0.092,0.044
"GEL","id.2669","0",0.05,0.026,0,0.002,0
"GEL","id.2670","0",0.046,0.036,0.064,0.042,0.022
"GEL","id.2671",NA,0.006,0.01,0,0.002,0.002
"GEL","id.2672","0",0.036,0.042,0.43,0.322,0.246
"GEL","id.2673","0",0.064,0.032,0,0.004,0.006
"GEL","id.2674","0",0.05,0.032,0,0.004,0.002
"GEL","id.2675",NA,0.112,0.056,0,0.006,0.004
"GEL","id.2676","0",0.008,0,0,0,0
"GEL","id.2677",NA,0.028,0.026,0.944,0.778,0.648
"GEL","id.2678","0",0.07,0.024,0.002,0.002,0
"GEL","id.2679","0",0.114,0.1,0.054,0.054,0.05
"GEL","id.2680",NA,0.308,0.218,0.116,0.246,0.182
"GEL","id.2681","1",0.222,0.184,0.002,0.062,0.064
"GEL","id.2682",NA,0.006,0.004,0,0.004,0.006
"GEL","id.2683","0",0,0,0.004,0.002,0
"GEL","id.2684",NA,0.014,0.014,0.376,0.132,0.124
"GEL","id.2685","0",0.048,0.032,0.002,0,0
"GEL","id.2686",NA,0.298,0.482,0.364,0.33,0.508
"GEL","id.2687",NA,0.048,0.364,0.77,0.418,0.576
"GEL","id.2688","1",0.508,0.316,0.65,0.636,0.494
"GEL","id.2689",NA,0.04,0.116,0.076,0.018,0.06
"GEL","id.2690",NA,0.358,0.154,0.004,0.166,0.086
"GEL","id.2691",NA,0.034,0.406,0.178,0.076,0.42
"GEL","id.2692","0",0.588,0.592,0.83,0.794,0.764
"GEL","id.2693",NA,0.288,0.23,0.004,0.26,0.146
"GEL","id.2694","0",0.022,0.024,0.448,0.184,0.14
"GEL","id.2695",NA,0.02,0.008,0.004,0.004,0.006
"GEL","id.2696",NA,0,0,0.288,0.094,0.056
"GEL","id.2697",NA,0.01,0.012,0.012,0.008,0.028
"GEL","id.2698",NA,0.048,0.022,0.004,0.012,0.002
"GEL","id.2699","0",0.022,0.008,0.074,0.03,0.002
"GEL","id.2700","0",0.052,0.026,0,0.006,0
"GEL","id.2701","0",0.022,0.012,0,0.006,0.002
"GEL","id.2702","0",0.686,0.386,0.002,0.272,0.214
"GEL","id.2703",NA,0.006,0.008,0.002,0.002,0.002
"GEL","id.2704","0",0.038,0.022,0,0,0
"GEL","id.2705",NA,0.074,0.042,0,0.004,0.004
"GEL","id.2706","0",0.61,0.304,0.018,0.27,0.184
"GEL","id.2707",NA,0.662,0.368,0.334,0.414,0.266
"GEL","id.2708","0",0.08,0.062,0.462,0.358,0.264
"GEL","id.2709",NA,0.126,0.074,0.006,0.012,0
"GEL","id.2710","0",0.632,0.31,0.002,0.238,0.158
"GEL","id.2711",NA,0.052,0.026,0.006,0.004,0
"GEL","id.2712",NA,0.022,0.322,0.218,0.11,0.374
"GEL","id.2713",NA,0.138,0.484,0.358,0.36,0.486
"GEL","id.2714",NA,0.26,0.14,0.004,0.08,0.036
"GEL","id.2715","0",0.072,0.064,0.002,0.002,0.006
"GEL","id.2716","0",0.018,0.104,0.01,0.006,0.044
"GEL","id.2717",NA,0.028,0.382,0.524,0.248,0.48
"GEL","id.2718",NA,0.12,0.082,0.016,0.028,0.008
"GEL","id.2719",NA,0.02,0.01,0,0.002,0.004
"GEL","id.2720","0",0.006,0.006,0,0.004,0.004
"GEL","id.2721","0",0.044,0.054,0,0,0.004
"GEL","id.2722","0",0.054,0.026,0.002,0.008,0.012
"GEL","id.2723","1",0.742,0.544,0.946,0.884,0.818
"GEL","id.2724",NA,0.602,0.754,0.978,0.946,0.95
"GEL","id.2725","0",0.012,0.016,0.002,0,0.006
"GEL","id.2726",NA,0.348,0.684,0.976,0.906,0.91
"GEL","id.2727",NA,0.146,0.09,0,0.016,0.002
"GEL","id.2728","0",0.002,0.006,0.004,0.002,0.002
"GEL","id.2729",NA,0.008,0.014,0.01,0.004,0.01
"GEL","id.2730",NA,0.086,0.064,0.01,0.016,0.014
"GEL","id.2731","0",0.566,0.27,0.002,0.276,0.168
"GEL","id.2732","0",0.146,0.11,0.002,0.012,0.004
"GEL","id.2733","0",0.054,0.034,0,0,0
"GEL","id.2734","0",0.052,0.024,0.008,0.006,0.002
"GEL","id.2735",NA,0.248,0.42,0,0.112,0.284
"GEL","id.2736",NA,0.068,0.314,0.196,0.112,0.246
"GEL","id.2737","0",0.07,0.044,0.02,0.02,0.016
"GEL","id.2738","0",0.03,0.022,0.006,0,0
"GEL","id.2739",NA,0.058,0.03,0.002,0.004,0.002
"GEL","id.2740",NA,0.018,0.132,0,0.002,0.042
"GEL","id.2741","0",0.002,0.008,0,0.002,0
"GEL","id.2742",NA,0.178,0.136,0.106,0.128,0.084
"GEL","id.2743",NA,0.014,0.02,0.05,0.032,0.018
"GEL","id.2744",NA,0.518,0.696,0.746,0.712,0.75
"GEL","id.2745",NA,0.112,0.036,0.002,0.006,0.006
"GEL","id.2746",NA,0.01,0.01,0.032,0.016,0.016
"GEL","id.2747",NA,0.172,0.074,0,0.02,0.004
"GEL","id.2748",NA,0.046,0.03,0,0,0
"GEL","id.2749",NA,0.016,0.052,0.004,0.012,0.032
"GEL","id.2750","0",0.216,0.118,0.002,0.066,0.03
"GEL","id.2751",NA,0.018,0.034,0.046,0.028,0.024
"GEL","id.2752",NA,0.018,0.038,0.014,0.016,0.024
"GEL","id.2753","0",0.068,0.034,0.068,0.036,0.02
"GEL","id.2754","0",0.244,0.1,0.002,0.082,0.044
"GEL","id.2755",NA,0.278,0.474,0.926,0.782,0.814
"GEL","id.2756",NA,0.108,0.066,0,0.008,0.002
"GEL","id.2757",NA,0.674,0.364,0.008,0.288,0.2
"GEL","id.2758",NA,0.124,0.076,0,0.008,0.006
"GEL","id.2759","0",0.056,0.036,0.004,0.008,0.008
"GEL","id.2760",NA,0.038,0.124,0.01,0.01,0.054
"GEL","id.2761","0",0.096,0.046,0.222,0.058,0.03
"GEL","id.2762","0",0.012,0.012,0.004,0,0.002
"GEL","id.2763",NA,0.308,0.622,0.926,0.866,0.882
"GEL","id.2764",NA,0.118,0.472,0.538,0.45,0.608
"GEL","id.2765","0",0.12,0.074,0,0.014,0.006
"GEL","id.2766",NA,0.086,0.068,0,0.008,0.002
"GEL","id.2767",NA,0.232,0.196,0.072,0.226,0.166
"GEL","id.2768","0",0.006,0.362,0.192,0.068,0.456
"GEL","id.2769","0",0.222,0.13,0.018,0.144,0.082
"GEL","id.2770",NA,0.04,0.09,0.002,0.004,0.03
"GEL","id.2771",NA,0.504,0.306,0.008,0.268,0.18
"GEL","id.2772",NA,0.304,0.142,0.09,0.214,0.126
"GEL","id.2773","0",0.052,0.032,0,0.002,0
"GEL","id.2774",NA,0.368,0.658,0.756,0.752,0.83
"GEL","id.2775",NA,0.614,0.722,0.686,0.752,0.742
"GEL","id.2776",NA,0.058,0.034,0.002,0.006,0.002
"GEL","id.2777",NA,0.04,0.192,0.236,0.122,0.13
"GEL","id.2778","0",0.07,0.04,0,0.01,0.004
"GEL","id.2779","0",0.05,0.03,0.01,0.01,0
"GEL","id.2780",NA,0.494,0.706,0.944,0.906,0.912
"GEL","id.2781",NA,0.004,0.4,0.53,0.222,0.476
"GEL","id.2782",NA,0.034,0.034,0.062,0.088,0.108
"GEL","id.2783",NA,0.116,0.024,0.344,0.14,0.084
"GEL","id.2784",NA,0.36,0.278,0.27,0.376,0.342
"GEL","id.2785",NA,0.036,0.032,0.032,0.028,0.018
"GEL","id.2786",NA,0.104,0.144,0.036,0.058,0.078
"GEL","id.2787","1",0.608,0.744,0.008,0.344,0.486
"GEL","id.2788",NA,0.056,0.108,0.002,0,0.02
"GEL","id.2789","0",0.096,0.068,0.024,0.014,0.012
"GEL","id.2790","0",0.068,0.04,0.492,0.342,0.266
"GEL","id.2791","0",0.054,0.03,0.008,0.006,0
"GEL","id.2792","0",0.316,0.206,0,0.184,0.122
"GEL","id.2793","0",0.032,0.026,0.008,0.002,0.014
"GEL","id.2794",NA,0.48,0.29,0,0.124,0.066
"GEL","id.2795",NA,0,0.016,0.014,0.006,0.008
"GEL","id.2796",NA,0.014,0.254,0.12,0.076,0.216
"GEL","id.2797",NA,0.1,0.124,0.02,0.02,0.038
"GEL","id.2798","1",0.336,0.19,0.702,0.482,0.396
"GEL","id.2799",NA,0.058,0.208,0.59,0.458,0.498
"GEL","id.2800","0",0.16,0.132,0.026,0.032,0.034
"GEL","id.2801","0",0.132,0.096,0.006,0.028,0.014
"GEL","id.2802",NA,0.04,0.032,0.532,0.424,0.364
"GEL","id.2803",NA,0.032,0.032,0,0.004,0.006
"GEL","id.2804",NA,0.008,0.002,0,0,0
"GEL","id.2805",NA,0.04,0.022,0.018,0.006,0.01
"GEL","id.2806",NA,0.316,0.656,0.784,0.774,0.804
"GEL","id.2807",NA,0.108,0.07,0.004,0.008,0.006
"GEL","id.2808","0",0.484,0.274,0.042,0.254,0.17
"GEL","id.2809","1",0.918,0.914,0.222,0.516,0.674
"GEL","id.2810","1",0.268,0.642,0.674,0.664,0.724
"GEL","id.2811",NA,0,0.2,0.04,0.01,0.154
"GEL","id.2812",NA,0.044,0.022,0.016,0.02,0.016
"GEL","id.2813",NA,0.372,0.246,0.046,0.252,0.218
"GEL","id.2814","1",0.354,0.664,0.912,0.866,0.844
"GEL","id.2815",NA,0.582,0.27,0.002,0.218,0.158
"GEL","id.2816",NA,0.054,0.046,0.022,0.016,0.024
"GEL","id.2817","1",0.022,0.452,0.09,0.084,0.38
"GEL","id.2818",NA,0.008,0.008,0.008,0.006,0.002
"GEL","id.2819","0",0.062,0.028,0,0.004,0.002
"GEL","id.2820",NA,0.044,0.34,0.012,0.012,0.272
"GEL","id.2821","0",0.006,0.01,0.002,0.004,0
"GEL","id.2822","0",0.556,0.296,0.032,0.282,0.194
"GEL","id.2823",NA,0.036,0.09,0.046,0.016,0.048
"GEL","id.2824","0",0.078,0.058,0.014,0.016,0.018
"GEL","id.2825",NA,0.026,0.016,0.036,0.036,0.028
"GEL","id.2826",NA,0.65,0.388,0.006,0.22,0.19
"GEL","id.2827","0",0.098,0.044,0.004,0.022,0.016
"GEL","id.2828","0",0.06,0.044,0.176,0.188,0.126
"GEL","id.2829","0",0.08,0.054,0.002,0.02,0.006
"GEL","id.2830",NA,0.016,0.06,0.006,0.008,0.034
"GEL","id.2831",NA,0.568,0.736,0.116,0.412,0.578
"GEL","id.2832",NA,0.688,0.768,0.882,0.888,0.844
"GEL","id.2833","1",0.044,0.048,0.026,0.028,0.03
"GEL","id.2834",NA,0.34,0.2,0.946,0.744,0.632
"GEL","id.2835","0",0.022,0.014,0,0,0
"GEL","id.2836",NA,0.548,0.35,0.676,0.672,0.524
"GEL","id.2837","0",0.008,0.152,0.004,0.002,0.022
"GEL","id.2838",NA,0.086,0.124,0.002,0.028,0.066
"GEL","id.2839",NA,0.056,0.034,0.018,0.03,0.018
"GEL","id.2840",NA,0.028,0.016,0.004,0.008,0
"GEL","id.2841","0",0.026,0.026,0.008,0.01,0.002
"GEL","id.2842","1",0.664,0.756,0.974,0.948,0.938
"GEL","id.2843",NA,0.268,0.204,0.008,0.214,0.174
"GEL","id.2844","0",0.028,0.102,0,0.004,0.038
"GEL","id.2845","0",0.524,0.286,0,0.232,0.146
"GEL","id.2846",NA,0.242,0.192,0.014,0.158,0.128
"GEL","id.2847","1",0.158,0.084,0.002,0.018,0.004
"GEL","id.2848",NA,0.032,0.016,0,0.012,0
"GEL","id.2849",NA,0.302,0.202,0,0.16,0.128
"GEL","id.2850","0",0.374,0.17,0.008,0.174,0.092
"GEL","id.2851",NA,0.082,0.216,0.026,0.146,0.172
"GEL","id.2852",NA,0.496,0.71,0.752,0.734,0.68
"GEL","id.2853",NA,0.068,0.05,0.252,0.156,0.162
"GEL","id.2854","0",0.222,0.1,0.002,0.094,0.05
"GEL","id.2855","0",0.02,0.01,0,0.006,0.002
"GEL","id.2856","0",0.476,0.686,0.738,0.73,0.774
"GEL","id.2857",NA,0.446,0.526,0.848,0.738,0.714
"GEL","id.2858","0",0.464,0.214,0.002,0.208,0.13
"GEL","id.2859",NA,0.032,0.076,0.008,0.01,0.048
"GEL","id.2860",NA,0.07,0.046,0.006,0.006,0.002
"GEL","id.2861","0",0.122,0.062,0.936,0.708,0.642
"GEL","id.2862","1",0.066,0.038,0,0.008,0.004
"GEL","id.2863",NA,0.364,0.272,0.06,0.242,0.174
"GEL","id.2864",NA,0.244,0.194,0.032,0.208,0.208
"GEL","id.2865",NA,0.024,0.036,0.212,0.084,0.072
"GEL","id.2866",NA,0.018,0.428,0.468,0.406,0.6
"GEL","id.2867",NA,0.048,0.086,0.008,0.012,0.036
"GEL","id.2868",NA,0.108,0.062,0.018,0.022,0.026
"GEL","id.2869",NA,0.414,0.376,0.936,0.806,0.78
"GEL","id.2870","0",0.01,0.012,0.002,0,0.004
"GEL","id.2871","0",0.008,0.042,0.02,0.002,0.01
"GEL","id.2872","0",0.002,0.008,0.006,0.004,0.008
"GEL","id.2873",NA,0.546,0.24,0,0.23,0.148
"GEL","id.2874","1",0.014,0.108,0.022,0.016,0.07
"GEL","id.2875",NA,0.442,0.32,0.024,0.316,0.26
"GEL","id.2876",NA,0.068,0.082,0.004,0.016,0.024
"GEL","id.2877",NA,0.004,0.002,0.01,0.008,0.006
"GEL","id.2878","0",0.4,0.166,0,0.114,0.056
"GEL","id.2879",NA,0.566,0.724,0.972,0.936,0.924
"GEL","id.2880","0",0.004,0.04,0,0,0.002
"GEL","id.2881","0",0.004,0,0.01,0.002,0
"GEL","id.2882",NA,0.044,0.046,0.004,0.018,0.012
"GEL","id.2883","0",0.524,0.308,0.006,0.324,0.25
"GEL","id.2884","0",0.062,0.062,0.002,0.008,0.004
"GEL","id.2885","0",0.062,0.038,0.002,0.004,0
"GEL","id.2886","0",0.006,0.024,0.004,0.004,0.008
"GEL","id.2887",NA,0.032,0.44,0.048,0.06,0.404
"GEL","id.2888",NA,0.376,0.3,0.002,0.158,0.152
"GEL","id.2889",NA,0.11,0.078,0.128,0.088,0.068
"GEL","id.2890","0",0.166,0.09,0,0.014,0
"GEL","id.2891",NA,0.008,0.126,0.044,0.004,0.03
"GEL","id.2892",NA,0.216,0.202,0.972,0.744,0.64
"GEL","id.2893","0",0.1,0.072,0.014,0.012,0.006
"GEL","id.2894","0",0.072,0.056,0.658,0.512,0.416
"GEL","id.2895",NA,0.158,0.09,0.002,0.04,0.03
"GEL","id.2896",NA,0.026,0.1,0.646,0.466,0.404
"GEL","id.2897",NA,0.44,0.334,0.022,0.264,0.22
"GEL","id.2898","0",0.002,0.002,0,0,0
"GEL","id.2899",NA,0.034,0.02,0.006,0.026,0.016
"GEL","id.2900","0",0.052,0.028,0,0.004,0
"GEL","id.2901",NA,0.034,0.038,0.006,0.006,0.012
"GEL","id.2902",NA,0.16,0.082,0.01,0.04,0.03
"GEL","id.2903",NA,0.044,0.39,0.114,0.032,0.312
"GEL","id.2904","0",0.054,0.026,0.014,0.008,0.002
"GEL","id.2905","0",0.082,0.066,0.002,0.008,0.006
"GEL","id.2906",NA,0.052,0.02,0,0.002,0
"GEL","id.2907","0",0.008,0,0,0,0
"GEL","id.2908","0",0.112,0.072,0.026,0.026,0.018
"GEL","id.2909",NA,0.196,0.27,0.02,0.216,0.262
"GEL","id.2910",NA,0.092,0.096,0.002,0.018,0.03
"GEL","id.2911",NA,0.028,0.092,0.18,0.064,0.092
"GEL","id.2912","1",0.472,0.714,0.804,0.722,0.778
"GEL","id.2913",NA,0.038,0.02,0.004,0.004,0.006
"GEL","id.2914",NA,0.004,0.008,0.208,0.054,0.04
"GEL","id.2915","1",0.194,0.444,0.964,0.828,0.874
"GEL","id.2916",NA,0.022,0.004,0.01,0.006,0.008
"GEL","id.2917",NA,0.278,0.54,0.968,0.844,0.862
"GEL","id.2918",NA,0.406,0.268,0.512,0.5,0.418
"GEL","id.2919",NA,0.434,0.7,0.974,0.906,0.908
"GEL","id.2920",NA,0.038,0.024,0.036,0.048,0.038
"GEL","id.2921",NA,0.148,0.078,0,0.006,0.006
"GEL","id.2922",NA,0.024,0.118,0.004,0.014,0.044
"GEL","id.2923",NA,0,0.006,0.036,0.018,0.008
"GEL","id.2924",NA,0.006,0.096,0.09,0.026,0.064
"GEL","id.2925",NA,0.08,0.04,0.012,0.01,0
"GEL","id.2926","0",0.076,0.164,0.014,0.006,0.068
"GEL","id.2927","0",0.328,0.156,0.008,0.028,0.026
"GEL","id.2928","0",0.02,0.012,0.022,0.022,0.008
"GEL","id.2929","0",0.028,0.042,0.002,0.006,0.004
"GEL","id.2930",NA,0.018,0.072,0.052,0.024,0.046
"GEL","id.2931",NA,0.582,0.552,0.77,0.696,0.688
"GEL","id.2932",NA,0.346,0.144,0.112,0.26,0.134
"GEL","id.2933","0",0.022,0.03,0.004,0.002,0.012
"GEL","id.2934","0",0.006,0.014,0.002,0.004,0
"GEL","id.2935","0",0.02,0.012,0.002,0.006,0.002
"GEL","id.2936",NA,0.03,0.016,0.006,0.012,0.004
"GEL","id.2937",NA,0.624,0.69,0.94,0.92,0.908
"GEL","id.2938",NA,0.65,0.356,0.164,0.508,0.326
"GEL","id.2939","0",0.048,0.018,0.004,0.006,0.01
"GEL","id.2940",NA,0.008,0.008,0.014,0.004,0
"GEL","id.2941",NA,0.056,0.028,0.048,0.028,0.022
"GEL","id.2942",NA,0.004,0.008,0.004,0.004,0.004
"GEL","id.2943",NA,0.004,0.002,0,0.002,0
"GEL","id.2944","1",0.6,0.508,0.836,0.768,0.718
"GEL","id.2945","0",0.008,0.022,0.008,0.002,0.006
"GEL","id.2946",NA,0.11,0.122,0.002,0.012,0.02
"GEL","id.2947","0",0.284,0.176,0.002,0.088,0.052
"GEL","id.2948","0",0.012,0.028,0.002,0.004,0.008
"GEL","id.2949",NA,0.62,0.522,0.152,0.462,0.554
"GEL","id.2950","0",0.084,0.062,0,0.01,0.002
"GEL","id.2951",NA,0.002,0.012,0,0,0
"GEL","id.2952","0",0.056,0.06,0,0.004,0.006
"GEL","id.2953","0",0.06,0.032,0,0.008,0
"GEL","id.2954","0",0.028,0.108,0.002,0.016,0.042
"GEL","id.2955",NA,0.094,0.066,0.008,0.022,0.048
"GEL","id.2956",NA,0.594,0.54,0.772,0.778,0.702
"GEL","id.2957",NA,0.284,0.168,0.004,0.1,0.08
"GEL","id.2958","1",0.674,0.438,0.964,0.888,0.808
"GEL","id.2959","0",0.044,0.026,0,0.008,0.002
"GEL","id.2960","0",0.012,0.168,0.002,0.002,0.036
"GEL","id.2961",NA,0.67,0.328,0.002,0.292,0.194
"GEL","id.2962","0",0.028,0.078,0.014,0.008,0.058
"GEL","id.2963",NA,0.014,0.488,0.046,0.032,0.372
"GEL","id.2964",NA,0.092,0.136,0.05,0.088,0.082
"SCANB","PD31028a","0",0.034,0.004,0.006,0.01,0.016
"SCANB","PD31029a","1",0.158,0.104,0.104,0.108,0.108
"SCANB","PD31030a","0",0.01,0,0,0.002,0.004
