"cohort","id","trueHRD","CNA","ASCN","SNV","SNV+CNA","SNV+ASCN"
"METABRIC","MTS-T1748",NA,0,0,0.008,0.002,0.002
"METABRIC","MTS-T1749","0",0.006,0.002,0.008,0.002,0.004
"METABRIC","MTS-T1750","0",0,0,0.04,0.002,0
"METABRIC","MTS-T1751","1",0.616,0.64,0.638,0.61,0.648
"METABRIC","MTS-T1752","0",0,0,0,0,0
"METABRIC","MTS-T1753","0",0,0,0.002,0.002,0
"METABRIC","MTS-T1754","0",0.002,0.004,0,0.002,0.008
"METABRIC","MTS-T1755","0",0,0,0,0.002,0
"METABRIC","MTS-T1756","0",0,0.002,0.004,0.012,0.004
"METABRIC","MTS-T1757",NA,0.002,0.014,0.344,0.084,0.026
"METABRIC","MTS-T1758","0",0.038,0.036,0.002,0.022,0.024
"METABRIC","MTS-T1760","0",0,0.004,0.12,0.004,0.01
"METABRIC","MTS-T1761","0",0.012,0.002,0,0.004,0.002
"METABRIC","MTS-T1762",NA,0.006,0.004,0,0.002,0
"METABRIC","MTS-T1763","0",0,0,0,0,0
"METABRIC","MTS-T1764","0",0.042,0.012,0,0.002,0.002
"METABRIC","MTS-T1765","0",0.006,0.004,0.006,0.004,0
"METABRIC","MTS-T1766","0",0.008,0.036,0,0.008,0.002
"METABRIC","MTS-T1767",NA,0,0,0.092,0.002,0.004
"METABRIC","MTS-T1768","1",0.854,0.84,0.616,0.698,0.812
"METABRIC","MTS-T1769",NA,0.118,0.158,0.118,0.012,0.076
"METABRIC","MTS-T1770","0",0.186,0.046,0,0.026,0.014
"METABRIC","MTS-T1771","1",0.666,0.644,0.46,0.656,0.62
"METABRIC","MTS-T1772",NA,0,0.002,0,0,0
"METABRIC","MTS-T1773","0",0.034,0.002,0,0,0
"METABRIC","MTS-T1775","0",0,0,0,0,0
"METABRIC","MTS-T1776","0",0.002,0,0.022,0.004,0
"METABRIC","MTS-T1777","0",0.074,0.018,0,0.02,0.012
"METABRIC","MTS-T1778","0",0.14,0.088,0.024,0.074,0.056
"METABRIC","MTS-T1779","0",0,0.014,0,0,0.016
"METABRIC","MTS-T1780","0",0,0,0.004,0,0
"METABRIC","MTS-T1781","0",0.014,0.002,0.004,0.006,0.01
"METABRIC","MTS-T1782","0",0.07,0.04,0,0.052,0.048
"METABRIC","MTS-T1783","0",0,0,0,0,0
"METABRIC","MTS-T1784","0",0.006,0.014,0,0.006,0.012
"METABRIC","MTS-T1785","0",0.044,0.08,0.002,0.012,0.042
"METABRIC","MTS-T1786","0",0.114,0.118,0,0.11,0.1
"METABRIC","MTS-T1787","0",0,0,0.012,0.002,0.002
"METABRIC","MTS-T1788","0",0.004,0.002,0.01,0.002,0
"METABRIC","MTS-T1789","0",0.002,0,0.012,0.014,0.004
"METABRIC","MTS-T1790","0",0.008,0.006,0.006,0.004,0.002
"METABRIC","MTS-T1791",NA,0.022,0.01,0,0.008,0
"METABRIC","MTS-T1792","0",0.05,0.028,0,0.008,0.002
"METABRIC","MTS-T1793","0",0,0,0.024,0,0
"METABRIC","MTS-T1794",NA,0.966,0.948,0.238,0.48,0.602
"METABRIC","MTS-T1795",NA,0.01,0,0.004,0.016,0.006
"METABRIC","MTS-T1796",NA,0.62,0.506,0,0.298,0.33
"METABRIC","MTS-T1797",NA,0,0,0.04,0.002,0.002
"METABRIC","MTS-T1798",NA,0.114,0.152,0.08,0.022,0.09
"METABRIC","MTS-T1799",NA,0,0.298,0.006,0.008,0.136
"METABRIC","MTS-T1800","0",0,0.002,0.086,0.02,0.032
"METABRIC","MTS-T1801","0",0,0,0,0,0
"METABRIC","MTS-T1802","0",0.022,0.006,0,0.006,0.002
"METABRIC","MTS-T1803",NA,0.422,0.364,0,0.178,0.33
"METABRIC","MTS-T1804",NA,0.008,0.08,0.002,0,0.008
"METABRIC","MTS-T1805",NA,0.004,0.012,0,0.01,0
"METABRIC","MTS-T1806","0",0.03,0.014,0.008,0.024,0.014
"METABRIC","MTS-T1807","1",0.882,0.814,0.672,0.762,0.776
"METABRIC","MTS-T1808","0",0.006,0,0,0.004,0.002
"METABRIC","MTS-T1809",NA,0,0,0.136,0.002,0
"METABRIC","MTS-T1810","0",0.012,0.008,0.004,0,0.004
"METABRIC","MTS-T1811","0",0.002,0.004,0.002,0.002,0
"METABRIC","MTS-T1812","0",0.024,0.002,0.036,0.016,0.004
"METABRIC","MTS-T1813",NA,0.002,0.002,0.008,0.002,0.002
"METABRIC","MTS-T1814",NA,0.03,0.138,0,0.008,0.088
"METABRIC","MTS-T1815",NA,0.628,0.656,0.002,0.412,0.526
"METABRIC","MTS-T1816","0",0.022,0.016,0.18,0.078,0.066
"METABRIC","MTS-T1817","0",0.004,0,0.024,0.01,0.006
"METABRIC","MTS-T1818","0",0.058,0.012,0,0.018,0.012
"METABRIC","MTS-T1819","1",0.896,0.834,0,0.738,0.762
"METABRIC","MTS-T1820","0",0,0,0,0,0
"METABRIC","MTS-T1821","0",0.018,0.008,0.002,0.006,0.008
"METABRIC","MTS-T1822",NA,0.002,0.046,0,0.004,0.008
"METABRIC","MTS-T1823","0",0.002,0,0.048,0.01,0.006
"METABRIC","MTS-T1824","0",0,0,0,0.002,0
"METABRIC","MTS-T1825","0",0.008,0.004,0.042,0.02,0.004
"METABRIC","MTS-T1826",NA,0.908,0.574,0.02,0.53,0.504
"METABRIC","MTS-T1827","0",0.002,0.032,0.024,0.018,0.01
"METABRIC","MTS-T1828","0",0.036,0.026,0,0.026,0.016
"METABRIC","MTS-T1830","0",0.002,0.002,0,0.002,0
"METABRIC","MTS-T1831","0",0,0.004,0,0,0
"METABRIC","MTS-T1832","0",0.068,0.026,0,0.07,0.04
"METABRIC","MTS-T1833",NA,0.542,0.328,0.008,0.308,0.26
"METABRIC","MTS-T1834",NA,0.112,0.014,0.006,0.074,0.014
"METABRIC","MTS-T1835","0",0.02,0.038,0.014,0.018,0.038
"METABRIC","MTS-T1836",NA,0.002,0,0.06,0.002,0.004
"METABRIC","MTS-T1837","0",0.1,0.042,0,0.032,0.012
"METABRIC","MTS-T1838","0",0.008,0.014,0,0,0.008
"METABRIC","MTS-T1839","0",0,0.012,0,0,0
"METABRIC","MTS-T1840",NA,0,0.006,0.004,0.012,0.004
"METABRIC","MTS-T1841","0",0.008,0.004,0.008,0.006,0.012
"METABRIC","MTS-T1842","0",0,0,0.018,0.002,0.006
"METABRIC","MTS-T1843","0",0.02,0.016,0,0.006,0.006
"METABRIC","MTS-T1845","0",0.002,0.004,0,0.002,0.002
"METABRIC","MTS-T1846","0",0,0,0,0,0
"METABRIC","MTS-T1848","0",0.004,0,0.03,0,0
"METABRIC","MTS-T1849",NA,0.02,0.006,0,0.008,0
"METABRIC","MTS-T1850",NA,0.19,0.118,0,0.028,0.008
"METABRIC","MTS-T1851","0",0,0,0.012,0.002,0.004
"METABRIC","MTS-T1852","0",0.002,0,0,0,0
"METABRIC","MTS-T1853","0",0.002,0,0,0,0
"METABRIC","MTS-T1854","0",0.004,0.004,0.004,0,0
"METABRIC","MTS-T1855",NA,0.176,0.026,0.002,0.014,0.01
"METABRIC","MTS-T1856",NA,0.002,0.002,0,0.006,0
"METABRIC","MTS-T1857",NA,0.012,0.004,0.002,0.016,0.016
"METABRIC","MTS-T1858","0",0,0,0.064,0.002,0
"METABRIC","MTS-T1859","0",0.036,0.034,0,0.044,0.038
"METABRIC","MTS-T1860","0",0.024,0.014,0.04,0,0.006
"METABRIC","MTS-T1861","0",0,0,0.074,0.008,0.004
"METABRIC","MTS-T1862","0",0,0.008,0.006,0,0.01
"METABRIC","MTS-T1863",NA,0.004,0.006,0.006,0.002,0.008
"METABRIC","MTS-T1864",NA,0.002,0,0,0.002,0
"METABRIC","MTS-T1866",NA,0.014,0.004,0.002,0.008,0
"METABRIC","MTS-T1867","0",0.002,0,0.018,0.002,0.002
"METABRIC","MTS-T1868","0",0.01,0.014,0,0,0.006
"METABRIC","MTS-T1869","0",0.006,0.012,0.01,0.002,0.012
"METABRIC","MTS-T1870",NA,0,0.002,0,0,0
"METABRIC","MTS-T1871","0",0.008,0.008,0.004,0.002,0.004
"METABRIC","MTS-T1872","0",0.03,0.014,0.016,0.018,0.012
"METABRIC","MTS-T1873",NA,0.016,0.138,0.078,0.01,0.036
"METABRIC","MTS-T1874","0",0.008,0.002,0.03,0.002,0.002
"METABRIC","MTS-T1875","0",0.04,0.008,0.014,0.024,0.002
"METABRIC","MTS-T1876","0",0.006,0.02,0,0.002,0.004
"METABRIC","MTS-T1877",NA,0.004,0.006,0,0.004,0.002
"METABRIC","MTS-T1878","0",0.002,0.004,0.002,0.002,0
"METABRIC","MTS-T1879","0",0,0,0.026,0.006,0.002
"METABRIC","MTS-T1880","0",0.038,0.024,0.008,0.01,0.01
"METABRIC","MTS-T1881","0",0.096,0.168,0.016,0.038,0.088
"METABRIC","MTS-T1882",NA,0.112,0.11,0.004,0.082,0.136
"METABRIC","MTS-T1883","0",0.004,0.006,0.006,0.008,0.008
"METABRIC","MTS-T1884","0",0.01,0,0.002,0,0.004
"METABRIC","MTS-T1885","0",0.014,0.018,0.002,0.008,0.018
"METABRIC","MTS-T1886",NA,0,0.006,0,0,0.004
"METABRIC","MTS-T1887","0",0,0.002,0.006,0,0
"METABRIC","MTS-T1888","0",0,0,0.014,0.006,0
"METABRIC","MTS-T1889","0",0,0.002,0,0,0
"METABRIC","MTS-T1890",NA,0.004,0.002,0,0.004,0.008
"METABRIC","MTS-T1891","1",0.672,0.634,0.612,0.67,0.7
"METABRIC","MTS-T1892",NA,0.866,0.738,0.014,0.346,0.418
"METABRIC","MTS-T1893","0",0.002,0.002,0.058,0.004,0.006
"METABRIC","MTS-T1894","0",0,0,0.014,0.002,0.002
"METABRIC","MTS-T1895","0",0.014,0.006,0.002,0.002,0.006
"METABRIC","MTS-T1896","0",0.002,0,0.026,0.008,0.002
"METABRIC","MTS-T1897","0",0,0.002,0.006,0,0.014
"METABRIC","MTS-T1898","0",0.004,0.002,0,0,0.004
"METABRIC","MTS-T1899",NA,0.024,0.008,0.008,0.01,0.02
"METABRIC","MTS-T1900","0",0.022,0.034,0,0.004,0
"METABRIC","MTS-T1901","1",0.838,0.866,0.472,0.682,0.748
"METABRIC","MTS-T1902","0",0.004,0.01,0.18,0.078,0.058
"METABRIC","MTS-T1903","0",0,0,0,0.004,0.002
"METABRIC","MTS-T1904","0",0.008,0.012,0,0,0.002
"METABRIC","MTS-T1905","0",0.022,0.012,0,0.01,0.006
"METABRIC","MTS-T1906","0",0.042,0.034,0.024,0.006,0.01
"METABRIC","MTS-T1907","0",0.01,0.012,0.024,0.008,0.002
"METABRIC","MTS-T1908","0",0.01,0.074,0,0.024,0.048
"METABRIC","MTS-T1909",NA,0,0.002,0.084,0.008,0
"METABRIC","MTS-T1910",NA,0.006,0.002,0,0.008,0.002
"METABRIC","MTS-T1911","0",0.004,0.032,0.016,0.018,0.022
"METABRIC","MTS-T1912","0",0.002,0,0,0.002,0
"METABRIC","MTS-T1913",NA,0.014,0.024,0.004,0.01,0.006
"METABRIC","MTS-T1914","0",0.044,0.008,0.018,0.054,0.046
"METABRIC","MTS-T1915","0",0,0,0,0,0.002
"METABRIC","MTS-T1916","0",0.024,0.05,0.01,0.03,0.05
"METABRIC","MTS-T1917","0",0.006,0.012,0.048,0.032,0.01
"METABRIC","MTS-T1918",NA,0.034,0.148,0,0.004,0.024
"METABRIC","MTS-T1919",NA,0,0.002,0.182,0,0.004
"METABRIC","MTS-T1920","0",0,0,0.034,0.024,0.026
"METABRIC","MTS-T1921","0",0.004,0,0.034,0,0
"METABRIC","MTS-T1922",NA,0.002,0.002,0.09,0,0
"METABRIC","MTS-T1923","0",0.008,0,0.05,0.016,0.012
"METABRIC","MTS-T1924","0",0.114,0.156,0.036,0.022,0.024
"METABRIC","MTS-T1925","0",0,0,0.004,0.006,0
"METABRIC","MTS-T1926","0",0.016,0.004,0.056,0.004,0.004
"METABRIC","MTS-T1927",NA,0.488,0.534,0.238,0.532,0.58
"METABRIC","MTS-T1928","0",0.02,0.008,0.01,0,0.006
"METABRIC","MTS-T1929","0",0,0,0.008,0,0.004
"METABRIC","MTS-T1930","0",0.178,0.276,0.03,0.19,0.232
"METABRIC","MTS-T1931","0",0,0,0,0,0
"METABRIC","MTS-T1932","0",0.016,0.006,0.104,0.008,0.002
"METABRIC","MTS-T1933","0",0.002,0.002,0.006,0,0
"METABRIC","MTS-T1934","0",0,0,0.024,0.002,0.002
"METABRIC","MTS-T1935","0",0.134,0.126,0.002,0.026,0.1
"METABRIC","MTS-T1936","0",0,0,0,0.006,0.004
"METABRIC","MTS-T1937","0",0.004,0,0,0.004,0
"METABRIC","MTS-T1938","1",0.762,0.804,0.434,0.762,0.78
"METABRIC","MTS-T1939",NA,0.008,0.008,0.014,0.004,0.006
"METABRIC","MTS-T1940","0",0,0.004,0.006,0,0
"METABRIC","MTS-T1941","0",0.012,0.014,0,0,0
"METABRIC","MTS-T1942","0",0,0,0.026,0.002,0
"METABRIC","MTS-T1943","0",0.03,0.006,0.032,0.006,0.004
"METABRIC","MTS-T1944","0",0,0.004,0.016,0.024,0.012
"METABRIC","MTS-T1946",NA,0.14,0.094,0.182,0.246,0.242
"METABRIC","MTS-T1947","0",0,0,0,0,0
"METABRIC","MTS-T1948","0",0.006,0,0.036,0.004,0.002
"METABRIC","MTS-T1949","0",0,0,0,0,0
"METABRIC","MTS-T1950","1",0.702,0.754,0.562,0.736,0.732
"METABRIC","MTS-T1951","0",0,0.002,0.018,0.004,0.004
"METABRIC","MTS-T1952","0",0.002,0.002,0.002,0.002,0
"METABRIC","MTS-T1953","0",0.014,0.004,0,0,0.004
"METABRIC","MTS-T1955",NA,0,0.004,0.002,0,0
"METABRIC","MTS-T1956","0",0.016,0.004,0,0.002,0.002
"METABRIC","MTS-T1957","0",0,0.01,0.014,0,0.002
"METABRIC","MTS-T1958","0",0,0.006,0.066,0.004,0.022
"METABRIC","MTS-T1959","0",0.014,0.01,0.004,0.002,0.002
"METABRIC","MTS-T1960",NA,0.196,0.262,0,0.168,0.202
"METABRIC","MTS-T1961",NA,0.01,0.074,0.092,0.012,0.08
"METABRIC","MTS-T1963","0",0.01,0.008,0.056,0.008,0.01
"METABRIC","MTS-T1964","0",0.006,0.008,0.09,0.03,0.028
"METABRIC","MTS-T1965","0",0.01,0.06,0,0.006,0.018
"METABRIC","MTS-T1966","0",0,0,0,0.004,0.004
"METABRIC","MTS-T1967","0",0.008,0.004,0,0,0.006
"METABRIC","MTS-T1968","0",0,0.026,0.008,0.002,0.022
"METABRIC","MTS-T1969",NA,0.606,0.9,0,0.46,0.9
"METABRIC","MTS-T1970","0",0,0,0,0,0
"METABRIC","MTS-T1972","0",0,0.032,0.014,0,0.004
"METABRIC","MTS-T1974","0",0,0,0.026,0.022,0.008
"METABRIC","MTS-T1975","0",0.018,0.036,0,0.004,0.018
"METABRIC","MTS-T1976",NA,0.102,0.124,0.01,0.016,0.024
"METABRIC","MTS-T1978","0",0.004,0,0.032,0.002,0.002
"METABRIC","MTS-T1979","0",0.006,0.008,0.014,0.008,0.004
"METABRIC","MTS-T1980","0",0.038,0.018,0.03,0.004,0.008
"METABRIC","MTS-T1981","0",0.004,0.004,0,0,0
"METABRIC","MTS-T1982","0",0.01,0.002,0.004,0.002,0
"METABRIC","MTS-T1984","0",0.006,0.002,0.014,0.008,0
"METABRIC","MTS-T1986","0",0.068,0.146,0.022,0.108,0.136
"METABRIC","MTS-T1988","0",0.09,0.048,0,0.01,0.046
"METABRIC","MTS-T1989","0",0.062,0.082,0.004,0.06,0.05
"METABRIC","MTS-T1990",NA,0.002,0,0.158,0,0
"METABRIC","MTS-T1991","0",0,0,0.006,0,0
"METABRIC","MTS-T1992","0",0,0,0.002,0,0
"METABRIC","MTS-T1993","0",0.006,0.002,0.024,0,0.006
"METABRIC","MTS-T1994","0",0,0.002,0,0,0
"METABRIC","MTS-T1995","1",0.652,0.644,0.698,0.628,0.65
"METABRIC","MTS-T1996","0",0.054,0.072,0.002,0.012,0.006
"METABRIC","MTS-T1997","0",0.002,0,0,0.008,0.002
"METABRIC","MTS-T1998","0",0.008,0.056,0,0,0.022
"METABRIC","MTS-T1999","0",0.004,0.014,0,0,0.004
"METABRIC","MTS-T2000","0",0.008,0,0.004,0,0
"METABRIC","MTS-T2001","0",0.002,0,0,0,0
"METABRIC","MTS-T2002","0",0,0.002,0.008,0,0
"METABRIC","MTS-T2003",NA,0,0.018,0,0,0
"METABRIC","MTS-T2004","0",0.004,0,0,0,0
"METABRIC","MTS-T2005","0",0.08,0.134,0.006,0.032,0.048
"METABRIC","MTS-T2006","0",0.006,0.006,0.008,0.022,0.012
"METABRIC","MTS-T2007",NA,0.588,0.652,0.066,0.474,0.576
"METABRIC","MTS-T2008","0",0.002,0.002,0.004,0,0
"METABRIC","MTS-T2009","0",0,0,0,0,0
"METABRIC","MTS-T2010","0",0.006,0,0,0.004,0
"METABRIC","MTS-T2011","0",0.004,0.014,0.004,0.012,0.014
"METABRIC","MTS-T2012","0",0,0,0.006,0.002,0
"METABRIC","MTS-T2013","0",0.008,0.01,0.042,0.006,0.01
"METABRIC","MTS-T2014","0",0.004,0,0,0.006,0.006
"METABRIC","MTS-T2015","0",0.006,0.03,0.008,0.014,0.052
"METABRIC","MTS-T2016",NA,0,0,0.016,0.002,0
"METABRIC","MTS-T2017","0",0.104,0.136,0.018,0.106,0.092
"METABRIC","MTS-T2019","0",0.006,0.002,0.006,0.024,0.01
"METABRIC","MTS-T2020","0",0.056,0.048,0.006,0.016,0.004
"METABRIC","MTS-T2021",NA,0.006,0.004,0.08,0.006,0.002
"METABRIC","MTS-T2022","0",0.036,0.004,0.034,0.036,0.03
"METABRIC","MTS-T2023","0",0.02,0.004,0.004,0.01,0.002
"METABRIC","MTS-T2024","0",0,0.002,0.034,0.02,0.002
"METABRIC","MTS-T2025",NA,0.012,0.018,0.012,0.024,0.014
"METABRIC","MTS-T2026","0",0,0.002,0,0,0.002
"METABRIC","MTS-T2027","0",0.096,0.104,0,0.034,0.058
"METABRIC","MTS-T2028","0",0,0.002,0.004,0,0
"METABRIC","MTS-T2029","0",0.042,0.056,0.004,0.102,0.076
"METABRIC","MTS-T2032","0",0,0.002,0.014,0.006,0.004
"METABRIC","MTS-T2033","0",0.02,0.036,0.042,0.036,0.032
"METABRIC","MTS-T2034","0",0.01,0.002,0,0,0.002
"METABRIC","MTS-T2035","0",0.004,0.082,0.024,0.002,0.04
"METABRIC","MTS-T2036","0",0,0,0.006,0,0
"METABRIC","MTS-T2037","0",0.004,0.002,0.01,0,0.004
"METABRIC","MTS-T2038","0",0,0,0.002,0,0
"METABRIC","MTS-T2039",NA,0.006,0.072,0,0,0.006
"METABRIC","MTS-T2040","0",0,0,0.004,0.002,0
"METABRIC","MTS-T2041","1",0.844,0.832,0.672,0.818,0.812
"METABRIC","MTS-T2042",NA,0.014,0.012,0.004,0.01,0.008
"METABRIC","MTS-T2045","0",0.006,0.004,0,0,0.002
"METABRIC","MTS-T2046","0",0.012,0.028,0,0,0.008
"METABRIC","MTS-T2048","0",0,0.012,0.002,0.002,0.008
"METABRIC","MTS-T2049","0",0.006,0,0.024,0.002,0.002
"METABRIC","MTS-T2051","0",0,0,0.002,0,0
"METABRIC","MTS-T2052","0",0.002,0.002,0.108,0.01,0.002
"METABRIC","MTS-T2056","0",0.012,0.012,0.006,0.002,0.01
"METABRIC","MTS-T2057","0",0.012,0.006,0.008,0.004,0.002
"METABRIC","MTS-T2058","0",0.004,0,0.018,0,0.004
"METABRIC","MTS-T2059","0",0.012,0.05,0.008,0.008,0.028
"METABRIC","MTS-T2060","0",0.01,0,0.014,0,0
"METABRIC","MTS-T2061","0",0.002,0.002,0.01,0,0.002
"METABRIC","MTS-T2062","0",0,0.002,0,0.012,0.006
"METABRIC","MTS-T2063","0",0.002,0.002,0.034,0.028,0.022
"METABRIC","MTS-T2067","1",0.764,0.862,0.664,0.76,0.788
"METABRIC","MTS-T2069","0",0.046,0.086,0,0.004,0.024
"METABRIC","MTS-T2070","0",0.008,0.006,0.002,0.002,0.004
"METABRIC","MTS-T2071","0",0.002,0.006,0,0,0.002
"METABRIC","MTS-T2072","0",0,0,0.008,0.006,0.002
"METABRIC","MTS-T2077","1",0.672,0.66,0.638,0.664,0.656
"METABRIC","MTS-T2078","0",0,0,0.02,0,0
"METABRIC","MTS-T2079",NA,0.204,0.418,0,0.016,0.216
"METABRIC","MTS-T2080","0",0.002,0.002,0.006,0.002,0.006
"METABRIC","MTS-T2081","0",0,0,0.004,0,0.002
"METABRIC","MTS-T2082",NA,0.912,0.932,0,0.288,0.444
"METABRIC","MTS-T2088","0",0.004,0.002,0,0.006,0.004
"METABRIC","MTS-T2089",NA,0.004,0.006,0,0,0
"METABRIC","MTS-T2090",NA,0.33,0.14,0.052,0.202,0.168
"METABRIC","MTS-T2091","0",0,0,0.02,0.016,0.008
"METABRIC","MTS-T2092","0",0.064,0.042,0.066,0.168,0.088
"METABRIC","MTS-T2093","0",0,0.004,0.016,0,0.002
"METABRIC","MTS-T2098","0",0.016,0.008,0,0.002,0.01
"METABRIC","MTS-T2099","0",0,0,0,0,0
"METABRIC","MTS-T2100","0",0.008,0.004,0,0,0
"METABRIC","MTS-T2101","0",0,0.046,0.008,0.014,0.018
"METABRIC","MTS-T2102","1",0.698,0.758,0.502,0.686,0.7
"METABRIC","MTS-T2103","0",0,0.006,0,0,0
"METABRIC","MTS-T2108","0",0.018,0.048,0.004,0.016,0.024
"METABRIC","MTS-T2109","0",0.002,0.002,0,0,0
"METABRIC","MTS-T2110","0",0.226,0.24,0.006,0.112,0.11
"METABRIC","MTS-T2111","0",0.02,0.006,0,0,0
"METABRIC","MTS-T2112","0",0.006,0.014,0,0.006,0.004
"METABRIC","MTS-T2113","0",0.002,0.002,0,0.002,0.002
"METABRIC","MTS-T2114","0",0.002,0.008,0,0,0
"METABRIC","MTS-T2119","0",0.024,0.012,0.018,0.038,0.044
"METABRIC","MTS-T2120","0",0,0,0.006,0.004,0.002
"METABRIC","MTS-T2121","0",0.002,0.002,0,0,0
"METABRIC","MTS-T2122","0",0.004,0,0.014,0.008,0.008
"METABRIC","MTS-T2123",NA,0.108,0.006,0.008,0.154,0.068
"METABRIC","MTS-T2124","0",0.006,0.004,0.008,0,0.004
"METABRIC","MTS-T2125","0",0,0,0,0.002,0
"METABRIC","MTS-T2130","0",0.08,0.028,0,0.032,0.02
"METABRIC","MTS-T2131","0",0,0,0.064,0.01,0.004
"METABRIC","MTS-T2132","0",0.084,0.098,0,0.014,0.024
"METABRIC","MTS-T2134",NA,0.082,0.006,0,0.006,0.002
"METABRIC","MTS-T2135","0",0.004,0.008,0.024,0.002,0.008
"METABRIC","MTS-T2137","0",0.09,0.01,0,0.044,0.016
"METABRIC","MTS-T2138",NA,0.092,0.082,0.098,0.108,0.138
"METABRIC","MTS-T2139",NA,0.006,0.006,0,0.002,0.004
"METABRIC","MTS-T2140","0",0,0,0,0,0
"METABRIC","MTS-T2141","0",0.008,0.018,0.004,0.006,0.004
"METABRIC","MTS-T2142","0",0.04,0.004,0.002,0.008,0.02
"METABRIC","MTS-T2143","0",0.002,0.006,0.022,0.01,0.014
"METABRIC","MTS-T2144","0",0.114,0.024,0.002,0.052,0.026
"METABRIC","MTS-T2145","0",0.088,0.064,0.054,0.108,0.094
"METABRIC","MTS-T2146","0",0.086,0.116,0,0.022,0.024
"METABRIC","MTS-T2147",NA,0.062,0.106,0,0.012,0.014
"METABRIC","MTS-T2148",NA,0.012,0.026,0.118,0.108,0.078
"METABRIC","MTS-T2149","0",0.006,0.004,0.002,0.004,0.004
"METABRIC","MTS-T2151","0",0,0,0.01,0,0
"METABRIC","MTS-T2152","0",0.006,0.006,0,0.002,0.002
"METABRIC","MTS-T2153",NA,0,0.002,0.004,0.002,0
"METABRIC","MTS-T2154","0",0.006,0.006,0.018,0.01,0.002
"METABRIC","MTS-T2155","0",0.17,0.032,0.004,0.054,0.032
"METABRIC","MTS-T2156","0",0.032,0.01,0.01,0.046,0.004
"METABRIC","MTS-T2157","0",0,0,0.022,0,0.004
"METABRIC","MTS-T2158",NA,0.002,0.004,0.046,0.008,0.008
"METABRIC","MTS-T2159","0",0.012,0.008,0.02,0.016,0.012
"METABRIC","MTS-T2160",NA,0.006,0.002,0.01,0.002,0
"METABRIC","MTS-T2161","0",0.002,0.002,0.106,0.01,0.004
"METABRIC","MTS-T2162","0",0.01,0.006,0.048,0.024,0.016
"METABRIC","MTS-T2163","0",0.02,0.008,0,0.006,0.002
"METABRIC","MTS-T2164",NA,0.222,0.038,0.046,0.13,0.132
"METABRIC","MTS-T2165",NA,0.01,0.008,0.006,0.026,0.018
"METABRIC","MTS-T2166","0",0.02,0.042,0.012,0.02,0.052
"METABRIC","MTS-T2167","0",0.002,0,0.006,0,0
"METABRIC","MTS-T2168","0",0.068,0.046,0,0.018,0.002
"METABRIC","MTS-T2170","0",0.066,0.038,0.006,0.026,0.014
"METABRIC","MTS-T2171","0",0.092,0.056,0,0.056,0.06
"METABRIC","MTS-T2172","0",0.008,0.008,0.016,0.018,0.02
"METABRIC","MTS-T2173","0",0.126,0.104,0,0.072,0.032
"METABRIC","MTS-T2174","0",0.02,0.014,0.01,0.018,0.032
"METABRIC","MTS-T2175",NA,0.374,0.446,0.104,0.096,0.23
"METABRIC","MTS-T2177","0",0.026,0.008,0.036,0.03,0.016
"METABRIC","MTS-T2179",NA,0.572,0.5,0,0.294,0.296
"METABRIC","MTS-T2180","0",0.004,0.004,0.008,0.002,0.004
"METABRIC","MTS-T2181","0",0.134,0.05,0,0.01,0.024
"METABRIC","MTS-T2182",NA,0.104,0.12,0,0.116,0.092
"METABRIC","MTS-T2183","1",0.838,0.812,0.238,0.704,0.766
"METABRIC","MTS-T2184",NA,0.606,0.252,0.002,0.188,0.17
"METABRIC","MTS-T2185",NA,0.194,0.024,0.148,0.344,0.192
"METABRIC","MTS-T2187","1",0.658,0.678,0.21,0.654,0.638
"METABRIC","MTS-T2188",NA,0.006,0.022,0.168,0.09,0.074
"METABRIC","MTS-T2189","0",0.02,0.022,0.004,0.002,0.014
"METABRIC","MTS-T2190","0",0,0,0,0,0
"METABRIC","MTS-T2192","0",0,0,0,0,0
"METABRIC","MTS-T2193","0",0.006,0.006,0,0.006,0.004
"METABRIC","MTS-T2194",NA,0.908,0.644,0.002,0.24,0.298
"METABRIC","MTS-T2195","0",0,0,0.022,0.02,0.038
"METABRIC","MTS-T2196",NA,0.328,0.388,0,0.368,0.442
"METABRIC","MTS-T2197","0",0.004,0,0,0,0
"METABRIC","MTS-T2198","0",0.004,0.018,0.026,0.004,0.008
"METABRIC","MTS-T2199","0",0,0,0.034,0.026,0.014
"METABRIC","MTS-T2200","0",0.02,0.008,0.006,0.01,0.012
"METABRIC","MTS-T2201","0",0.106,0.052,0.008,0.114,0.042
"METABRIC","MTS-T2203",NA,0.01,0.002,0,0,0.004
"METABRIC","MTS-T2204","0",0.012,0.01,0,0.002,0.002
"METABRIC","MTS-T2205","0",0,0.008,0,0,0
"METABRIC","MTS-T2206","0",0.006,0.002,0.004,0,0
"METABRIC","MTS-T2207","0",0.112,0.15,0.13,0.1,0.116
"METABRIC","MTS-T2208","0",0.062,0.02,0,0.044,0.032
"METABRIC","MTS-T2209",NA,0.022,0.006,0,0,0
"METABRIC","MTS-T2210","0",0.02,0.016,0,0.004,0
"METABRIC","MTS-T2211",NA,0.008,0.006,0,0.002,0.002
"METABRIC","MTS-T2212",NA,0.022,0.154,0.002,0.01,0.032
"METABRIC","MTS-T2214",NA,0.172,0.376,0.098,0.304,0.29
"METABRIC","MTS-T2215","0",0,0,0.006,0,0
